Handle,Display Name,DID,Follows Me
bethechange24.bsky.social,Be the Change,did:plc:sxcjxqco2hnw4asl7e45aybi,True,2024-11-18 16:59:02.778860+00:00
mindyourbussiness.bsky.social,,did:plc:pgolxvimg5rf6upzjsbr54uf,True,2024-11-18 16:59:02.778861+00:00
kellyrenee15.bsky.social,Kelly Renee’ (I was feeling epic),did:plc:sgwr6peaglxbt4ocjrp3aftd,True,2024-11-18 16:59:02.778862+00:00
annawrock2.bsky.social,Sarah Manning (aka Anne),did:plc:nbzsa7kkolxj3cnnvxi6krl4,True,2024-11-18 16:59:02.778863+00:00
fuzzynut1223.fellas.social,Fuzzy Nuts!,did:plc:4ci7mcxg737c7rafhsrigq37,True,2024-11-18 16:59:02.778864+00:00
mograybeard.bsky.social,Grumpy Gramps,did:plc:nenbn3nqsxvvfdclfvrekce6,True,2024-11-18 16:59:02.778865+00:00
ozarkstown.bsky.social,Furies In The Ozarks,did:plc:enuqseffci4ylgojxa6s4kah,True,2024-11-18 16:59:02.778866+00:00
babuskaoriley.fellas.social,Babuška O’Riley #TeamYuri,did:plc:mpwrdpaqvfc2xm2lncz5shyj,True,2024-11-18 16:59:02.778868+00:00
marygoodtrouble.bsky.social,Mountain Mary,did:plc:mrova7xvmy3fsbqfi57wm4l7,True,2024-11-18 16:59:02.778869+00:00
neuronniekay.bsky.social,Ronnie Kay AF,did:plc:py5kkdhbiygv6wx2jgbswgal,True,2024-11-18 16:59:02.778870+00:00
marybfromtwitter.bsky.social,MaryB,did:plc:ssrdjax6zkh2eb3idpazdtdb,True,2024-11-18 16:59:02.778872+00:00
americanwoman2.bsky.social,Ima Resister,did:plc:lljvtqjmhwbwolboy5eztucc,True,2024-11-18 16:59:02.778873+00:00
kayeblue.bsky.social,K,did:plc:6zfqjtsaaharongdd3kzlbwb,True,2024-11-18 16:59:02.778874+00:00
jkh1351.bsky.social,Sammy81321,did:plc:brtjyhmwbfdn4kgkr5iwpoej,True,2024-11-18 16:59:02.778875+00:00
howzat58.bsky.social,Sandie (BadWolfBay)✊🏻🔥💙🇺🇦 2x🫀+🟦+🪛=⏱️✨💫🪐,did:plc:cxe4w77rqu7whk2mdyjlidsq,True,2024-11-18 16:59:02.778876+00:00
donkoclock.bsky.social,DonkConnects ♻️™ ,did:plc:dyq4pzcipzmy6fq7th5xpwqu,True,2024-11-18 16:59:02.778877+00:00
carolebbs.bsky.social,Carol of Interlude,did:plc:jharp2krbvwl7djvge2n4eyo,True,2024-11-18 16:59:02.778878+00:00
thekathyoke.bsky.social,TheKathyOke,did:plc:zsf2b6m4qtru6bjlf3ndhvhi,True,2024-11-18 16:59:02.778879+00:00
sferroni.bsky.social,Clem H. Fandango,did:plc:enstp6gdi7jan534umv2jtin,True,2024-11-18 16:59:02.778880+00:00
cuckoosnest.bsky.social,Cuckoos Nest,did:plc:wrygosekbkwqhv62wksmx6fz,True,2024-11-18 16:59:02.778882+00:00
michimike.bsky.social,Michael the Observer,did:plc:lb2wxgoz2cgeofuayebzy7px,True,2024-11-18 16:59:02.778883+00:00
tl267sister.bsky.social,tl267sister.bsky.social🦋🟦🟧,did:plc:yi4dtb5w4mv2kjmelcaikdo5,True,2024-11-18 16:59:02.778884+00:00
captbuzzconroy.bsky.social,,did:plc:fqjnh6arigulhthncecafvrk,True,2024-11-18 16:59:02.778885+00:00
emeraldeyes.bsky.social,Emeraldeyes,did:plc:ltmflkhu2ztriliu6way6gdh,True,2024-11-18 16:59:02.778888+00:00
kayroz05.bsky.social,Kayroz5,did:plc:5izvdnefssowplbhkunnaspc,True,2024-11-18 16:59:02.778889+00:00
snoozegirl7.bsky.social,Snooze 💔🌊🇺🇦🏳️‍🌈🏳️‍⚧️,did:plc:qljnessxezadotgvrwlkhqxw,True,2024-11-18 16:59:02.778890+00:00
blondieloveee.bsky.social,Blondieloveee,did:plc:zwe3bvvyb2ragfwdpcb3ulil,True,2024-11-18 16:59:02.778891+00:00
sarahere.bsky.social,Sara 🌻,did:plc:kxzshzfpzouyf75emuu3nyds,True,2024-11-18 16:59:02.778892+00:00
macker1959.bsky.social,macker1959,did:plc:okyjww4kojj3n4fh2eubh4l2,True,2024-11-18 16:59:02.778893+00:00
landlockedmermaid.bsky.social,💙🌊🌵Landlocked Mermaid🌵🌊💙,did:plc:54oxuqquczc7o4ho2ikdzogy,True,2024-11-18 16:59:02.778894+00:00
lewiston.bsky.social,Artisan Ross,did:plc:ytdzdo57qgioftvkp4a5x6c2,True,2024-11-18 16:59:02.778895+00:00
michalweisbaum.bsky.social,Michal,did:plc:rp5oloosuq4uyzuqodbrf47p,True,2024-11-18 16:59:02.778896+00:00
tonisnowflake.bsky.social,Toni Snowflake ❄️💙🌊🧙‍♀️,did:plc:ohzik5l2kp6uvaozex75dynw,True,2024-11-18 16:59:02.778898+00:00
angryagatha.bsky.social,Agatha,did:plc:ilwujw5cammzi3eirxkupyse,True,2024-11-18 16:59:02.778899+00:00
revronda.bsky.social,Rev Ronda,did:plc:tcdsocymodbjw566dplajnyk,True,2024-11-18 16:59:02.778900+00:00
patricknichols707.bsky.social,Patrick Nichols ,did:plc:6eldtxersctk36vqgmpqcwvo,True,2024-11-18 16:59:02.778901+00:00
horizonmedia.bsky.social,,did:plc:bwgrfqu3j3gxh2r3i2ibyzvd,True,2024-11-18 16:59:02.778902+00:00
smurfette1.bsky.social,Smurfette,did:plc:tsgi6thti3ar7bvapmnzafsh,True,2024-11-18 16:59:02.778903+00:00
zongo-the-zischer.bsky.social,Zongo-the-Zischer,did:plc:wjfzbe6v7y2joxmxw5bcktdp,True,2024-11-18 16:59:02.778904+00:00
lily7435.bsky.social,Lily,did:plc:jmv4waa2lgfslgrm7qn3vmnv,True,2024-11-18 16:59:02.778905+00:00
sixyardbard.bsky.social,Six Yard Bard,did:plc:smuv4323dnignt2n37ig4nxd,True,2024-11-18 16:59:02.778906+00:00
robertborden.bsky.social,RobB,did:plc:3njml7y7g2ma3r73ducne6ad,True,2024-11-18 16:59:02.778907+00:00
kojamf.bsky.social,KOJAMF🤘🎶🤘,did:plc:t2e24433sb4folqbudqiiite,True,2024-11-18 16:59:02.778908+00:00
greyghostmn.bsky.social,GreyGhostMN,did:plc:psewix3ekunsr5iiegduiun3,True,2024-11-18 16:59:02.778910+00:00
mudbugblues.bsky.social,Mudbug💙🌊,did:plc:jn5tkewsrthdxp6vxtayuygs,True,2024-11-18 16:59:02.778912+00:00
boricuabc2.bsky.social,Boricuabc2,did:plc:suktwsyns2idmomrfwmlpjxo,True,2024-11-18 16:59:02.778913+00:00
tarashdev.bsky.social,Tarashdev,did:plc:hrpohb33vixjk4pfwmaf2y2g,True,2024-11-18 16:59:02.778914+00:00
emclay.bsky.social,Emel,did:plc:kc3gxnd6dw6577gozy5i5thi,True,2024-11-18 16:59:02.778915+00:00
antlersup.bsky.social,AntlersUp,did:plc:bpxeqtrx6xolymm7wuranrpc,True,2024-11-18 16:59:02.778916+00:00
elvisredux.bsky.social,Elviscoal ,did:plc:cc7u54vuvm7xkrjw7k4j7cp2,True,2024-11-18 16:59:02.778917+00:00
wondermari.bsky.social,Maria D. Holderman ,did:plc:3dhbezz7cjgno5okholwmmke,True,2024-11-18 16:59:02.778918+00:00
demsoc1973.bsky.social,Rasaheidel ™️ 🟦⚜️🇺🇦🇬🇪🇺🇸,did:plc:4nhd6qmxfe4ckhv6qjhiq5fx,True,2024-11-18 16:59:02.778920+00:00
gaylusrainey.bsky.social,Cherrylann StJohn,did:plc:fcyx5xoxhft7mxkiixuqpw4e,True,2024-11-18 16:59:02.778921+00:00
piyushmittal.bsky.social,Piyush Mittal,did:plc:3nxoecyqfinoh25u7p4rha5g,True,2024-11-18 16:59:02.778922+00:00
debplantier.bsky.social,Deb Plantier,did:plc:xef6pgejczjj2rrjqcjofpxs,True,2024-11-18 16:59:02.778923+00:00
ashleypower.bsky.social,Ashley Power,did:plc:cqjc7k2o453b5wxzyxd4kc36,True,2024-11-18 16:59:02.778924+00:00
crystal1311.bsky.social,Crystal 🔮🌹💙,did:plc:ukvt55xnqn2ijfvaymvk7ujd,True,2024-11-18 16:59:02.778925+00:00
vampire337.bsky.social,Lee Crawford,did:plc:gqdedkrewgdkntwecbyyvdxp,True,2024-11-18 16:59:02.778926+00:00
mjcavallone.bsky.social,Melissa Cavallone,did:plc:2hkyvxwj4k64ffcjegnfhpkl,True,2024-11-18 16:59:02.778927+00:00
darkskintae1.bsky.social,,did:plc:unuwrdh5e44jv3nlowec6lmr,True,2024-11-18 16:59:02.778928+00:00
taoofjoy.bsky.social,JOYRIDE,did:plc:cc5ub5xj2ra3ebzbq3p55rcc,True,2024-11-18 16:59:02.778929+00:00
bonhanson.bsky.social,Bon Hanson,did:plc:ra3yhytikcijl5dezjamvzrg,True,2024-11-18 16:59:02.778930+00:00
taint9.bsky.social,Taint,did:plc:av6nw2sgsbriss6vf4yvhl3f,True,2024-11-18 16:59:02.778931+00:00
bellujac.bsky.social,@bellujac,did:plc:vrfxms5n2g6pyr4327nictoq,True,2024-11-18 16:59:02.778933+00:00
imaoma.bsky.social,Ima Oma,did:plc:2a32pcp2w2h26hqcyfrz6yo6,True,2024-11-18 16:59:02.778934+00:00
gatorfan3598.bsky.social,,did:plc:ooyc6viu5lnds2czmcrsohgj,True,2024-11-18 16:59:02.778935+00:00
otbnmalta.bsky.social,Maria,did:plc:nsy5mtg3shaucdav2xvugtaf,True,2024-11-18 16:59:02.778936+00:00
sophiejean66.bsky.social,Sophie,did:plc:3gmmz3tw2f2ljg7xo4w2oejr,True,2024-11-18 16:59:02.778937+00:00
peace1carla.bsky.social,Carla Rae,did:plc:k6xmcfqcwpntfwwjhb5j7vjx,True,2024-11-18 16:59:02.778939+00:00
benthedem.bsky.social,Ben Anderson,did:plc:lkjyr4gmzfuagscyjpqwwmam,True,2024-11-18 16:59:02.778940+00:00
campbellelectric.bsky.social,Dan 💙🌊🌊🌊,did:plc:kp3ylnhntpm7d5mn7aptw4ny,True,2024-11-18 16:59:02.778941+00:00
shadow1020.bsky.social,Juan,did:plc:26a42ua6epynddx33bknymdw,True,2024-11-18 16:59:02.778942+00:00
lessafetoday08.bsky.social,Kate,did:plc:pa73aeivx43nke4cbcbkbmei,True,2024-11-18 16:59:02.778943+00:00
djbg.bsky.social,DJ BG,did:plc:5dttceprpoyunte7czjcpey2,True,2024-11-18 16:59:02.778944+00:00
brycehawthorn66.bsky.social,Bryce,did:plc:756zuied33wajtqnbvm4mjia,True,2024-11-18 16:59:02.778945+00:00
mustang807.bsky.social,mustang807,did:plc:rekm4xgprtwaj3sbljr7h2op,True,2024-11-18 16:59:02.778946+00:00
macjawny.bsky.social,MacJawny,did:plc:nejtqyx5rqd3vqzflxljlv26,True,2024-11-18 16:59:02.778947+00:00
jaredmay76.bsky.social,Jared,did:plc:uprivis4iwihpvtayoji4dl3,True,2024-11-18 16:59:02.778949+00:00
isabelsantos.bsky.social,Isabel Santos,did:plc:uqnyrpls22pqbicmdkwnlvli,True,2024-11-18 16:59:02.778950+00:00
oldschoolgentl1.bsky.social,Old School Gentleman,did:plc:hxbqitc7zwqlpzxljxr4uv3t,True,2024-11-18 16:59:02.778951+00:00
drestandsupbskyso.bsky.social,Dre 🌵♍ Arizona Suburban Woman,did:plc:v7sd2fsdeemhn6oti7unjrsm,True,2024-11-18 16:59:02.778952+00:00
tywebb.bsky.social,Ty Webb,did:plc:t3g5eitnw4vh7lsnaamcfwaa,True,2024-11-18 16:59:02.778953+00:00
litbug.bsky.social,Heather,did:plc:xv4bbxewfgpke3p3mgvc4gcl,True,2024-11-18 16:59:02.778955+00:00
cats4dawn.bsky.social,Dawn,did:plc:kv2qaohhgbrxe36o6nt3uif2,True,2024-11-18 16:59:02.778956+00:00
carolinastewpie.bsky.social,,did:plc:c5esgm2ghkz5fu4vgnengzlf,True,2024-11-18 16:59:02.778957+00:00
angelambc.bsky.social,Angela BC,did:plc:j73rrkglyv3a56drpsblhzm3,True,2024-11-18 16:59:02.778958+00:00
laurelblu.bsky.social,🍒 𝓛𝓪𝓾𝓻𝓮𝓵𝓑𝓵𝓾  🍒,did:plc:ysnesjaviu747npwsngeaju3,True,2024-11-18 16:59:02.778959+00:00
dianngeee.bsky.social,Dian,did:plc:mwhyxrdhynbojg5owm264fqz,True,2024-11-18 16:59:02.778960+00:00
nygal.bsky.social,NY Gal 🌊🗽,did:plc:ngbvppsxhappblf7x3dkq2fd,True,2024-11-18 16:59:02.778961+00:00
sbh08mae.bsky.social,Maggie,did:plc:5db45efzt2aylidxhorypw6j,True,2024-11-18 16:59:02.778963+00:00
wags1680.bsky.social,Chris Wagnon,did:plc:ga2xudns6mbmy44i45gmuslr,True,2024-11-18 16:59:02.778964+00:00
radicalcenter.bsky.social,Extreme Middle,did:plc:vyuqebndlmm6lwhblhplnrgn,True,2024-11-18 16:59:02.778965+00:00
fldsofgld.bsky.social,,did:plc:ysc5sotilwht5rf2nxjp67ko,True,2024-11-18 16:59:02.778966+00:00
atomicnurse.bsky.social,AtomicNurse 🇪🇺🇹🇼🇺🇦🇺🇸,did:plc:5uth7hmrirhkhhkx3odhqnmj,True,2024-11-18 16:59:02.778967+00:00
lzyltnin.bsky.social,Tim Murphy,did:plc:xxeq5z4lvwzirwr66aljenyd,True,2024-11-18 16:59:02.778968+00:00
aussiechris52.bsky.social,Chris is pissed for 4 more years,did:plc:e7s7ab2dcocpawb4pbdmxqi7,True,2024-11-18 16:59:02.778969+00:00
josidemocrat.bsky.social,JosiDemocrat💙🌊,did:plc:am4htskkas36v6mhrp2m5c3u,True,2024-11-18 16:59:02.778970+00:00
chariselee.bsky.social,Meidas Charise Lee,did:plc:jy7ubxdbebjkh6odfwjctl7p,True,2024-11-18 16:59:02.778971+00:00
wildbeeofficial.bsky.social,WildBee🐝,did:plc:vnhf2ei2yg4z7annbzj4adkm,True,2024-11-18 16:59:02.778973+00:00
washingtonwillies.bsky.social,,did:plc:mag3f2fqqeim6zd45r2b3ljo,True,2024-11-18 16:59:02.778974+00:00
kitterlecathy.bsky.social,Cathy,did:plc:d4wfcoion4slqvmxez24q3xh,True,2024-11-18 16:59:02.778975+00:00
lizmckenzie55.bsky.social,lizmckenzie55,did:plc:wzbyeonjcw35juh7xqyyvvye,True,2024-11-18 16:59:02.778976+00:00
mmorden.bsky.social,Mike Morden,did:plc:nsksnr4g7o5ah7rwwzyspqcu,True,2024-11-18 16:59:02.778977+00:00
themamaceebrand.bsky.social,Mama Cee,did:plc:5iphv4b3eb5ftqvzzts47zxk,True,2024-11-18 16:59:02.778978+00:00
jpworldview.bsky.social,JP_world_view,did:plc:nxdwiukxigwn2elgut3wgfuj,True,2024-11-18 16:59:02.778979+00:00
stormyj.bsky.social,StormyJ  💙🌈🌊,did:plc:si7otjny6bcunrgdqdic7x7l,True,2024-11-18 16:59:02.778981+00:00
lefty56.bsky.social, Just.. Me🏳️‍🌈🇺🇦 🌊🌈🌱☮️,did:plc:c42klpwvhe73mgec4pmak6am,True,2024-11-18 16:59:02.778982+00:00
letsgohawksgpg.bsky.social,Lady Jane 🇺🇸🦅💙🏳️‍🌈🏳️‍⚧️🌅,did:plc:jjage3537z7pqslno27jdlyx,True,2024-11-18 16:59:02.778983+00:00
mrzs.bsky.social,Moosie,did:plc:wxdudcyo5dmfi63siyxqdb3i,True,2024-11-18 16:59:02.778984+00:00
cookievb.bsky.social,,did:plc:vz7fysz3c6whtaoj5gdgypgu,True,2024-11-18 16:59:02.778985+00:00
jcrrn.bsky.social,,did:plc:bxnd3df6qzki73gebh4cd4lg,True,2024-11-18 16:59:02.778986+00:00
tina222.bsky.social,,did:plc:4jgma2b5rottpecxci6lj53f,True,2024-11-18 16:59:02.778987+00:00
donisaacs.bsky.social,Don Isaacs,did:plc:gie4oebknzl3skuv7763rimg,True,2024-11-18 16:59:02.778988+00:00
nichole12.bsky.social,Nikki12,did:plc:svtu36jty5i7bciijikdykb6,True,2024-11-18 16:59:02.778989+00:00
fmur.bsky.social,,did:plc:vphsvohpd2dijyetc3z5n5ce,True,2024-11-18 17:16:49.037880+00:00
ptdevvar.bsky.social,Pat Var aka Ptdev,did:plc:jhnu43r45gdrdjpfjhjbn4l6,True,2024-11-18 17:16:49.037891+00:00
soulio2.bsky.social,Soulio,did:plc:ifyfh72ioksljjelaotlcnzh,True,2024-11-18 17:16:49.037893+00:00
millicentfriendly.bsky.social,Millicent Friendly,did:plc:wmxza3lchtfakcogsyof67oo,True,2024-11-18 17:16:49.037896+00:00
mnresistance.bsky.social,Resister🦋Sister,did:plc:3i5j33qnhmf67jekovv5kfzk,True,2024-11-18 17:16:49.037898+00:00
veesmom.bsky.social,✨Sara✨,did:plc:pugv45ghjihfqytl6gy4dnze,True,2024-11-18 17:16:49.037900+00:00
classyrebel.bsky.social,Classy Rebel,did:plc:xfpj5jlefned5d4vwheyvlyj,True,2024-11-18 17:16:49.037903+00:00
wbstewart3735.bsky.social,Bill,did:plc:mmxmkreyfl25l6piuy2phlhp,True,2024-11-18 17:16:49.037905+00:00
courtzsarcastic.bsky.social,SarcastiCourt,did:plc:geyiilc6oj5rcx3etg6awjjt,True,2024-11-18 17:16:49.037908+00:00
nerdyvixen.bsky.social,Nerdy Vixen,did:plc:oo7lmi6tdprwop3ermebslb2,True,2024-11-18 17:16:49.037910+00:00
resistuntildeath.bsky.social,,did:plc:4767joox3kycnf7j4vegh6hi,True,2024-11-18 17:16:49.037912+00:00
trishaarrgg.bsky.social,Trish,did:plc:6xsq4adj6czsmcwaoridltlz,True,2024-11-18 17:16:49.037914+00:00
agonyflips.bsky.social,AgonyFlips,did:plc:uwson3xdhkonixa6q5mkdgoz,True,2024-11-18 17:16:49.037915+00:00
mistiswartz.bsky.social,Misti 💙🌊🦋💁🏻‍♀️,did:plc:5ag4q2cxu5lsbxworgsy7iri,True,2024-11-18 17:16:49.037917+00:00
oxar242.bsky.social,Oz,did:plc:r25l63y22z7phq7ai5cg2lhd,True,2024-11-18 17:16:49.037919+00:00
djoelaw.bsky.social,Joe Albright,did:plc:d5xc74gj3rsmx3ofqv5fzp7v,True,2024-11-18 17:16:49.037920+00:00
kansasgal71.bsky.social,Trisha Carlson Davis,did:plc:hypoklcsqr3eitqmhkf4gdre,True,2024-11-18 17:16:49.037922+00:00
stevewehrmann.bsky.social,🟧 🗳️ 🌊 🇺🇸 🇺🇦 Steve Wehrmann,did:plc:hfy74y2fn5soqydm4fdyijrc,True,2024-11-18 17:16:49.037924+00:00
cstackpole.bsky.social,Cathy,did:plc:kkl7fsb6aeflwttjkpweyblu,True,2024-11-18 17:16:49.037926+00:00
kranvortex.bsky.social,Jack,did:plc:al24vy35z4mg2sypjnqoh7io,True,2024-11-18 17:16:49.037928+00:00
speckleddog.bsky.social,Speck,did:plc:jik7ga4ldsylwfngcnvouhro,True,2024-11-18 17:16:49.037930+00:00
quest4zen.bsky.social,,did:plc:pp5bwuukvzd62xpubel6kebq,True,2024-11-18 17:16:49.037931+00:00
marieguarde.bsky.social,MarieGuarde,did:plc:exit4xilijbchytasiwdotgd,True,2024-11-18 17:16:49.037933+00:00
aaronazimov.bsky.social,Aaron Azimov 🇨🇦,did:plc:ajjla6wa7yyhowtv76t2idxi,True,2024-11-18 17:16:49.037935+00:00
gregisblue.bsky.social,Greg Is Blue,did:plc:exgsjm5vtc23doi3x7lay465,True,2024-11-18 17:16:49.037937+00:00
dexmahsi.bsky.social,🌸🖤Dex🖤🌸,did:plc:bw6raammqsmzz2d47ycnrxzu,True,2024-11-18 17:16:49.037939+00:00
cottonportgal.bsky.social,💙Becky McLeod💙,did:plc:2ekk7mj7jdicij3ijvkdiew2,True,2024-11-18 17:16:49.037941+00:00
samadhixtc.bsky.social,ιＨⓓα爪ᗩⓈ,did:plc:lxj6wo7tjiwlifcb7sofcwrz,True,2024-11-18 17:16:49.037943+00:00
kimbiebud.bsky.social,Kim Budnik,did:plc:g5ne2smlwjpgph6dslom6gil,True,2024-11-18 17:16:49.037945+00:00
cjeris.bsky.social,CJ Eris,did:plc:le6yvcw2lnbnrgzpef6wy3sb,True,2024-11-18 17:16:49.037947+00:00
fearnot2.bsky.social,MysterioMarcus,did:plc:lmrryskmnafj2xfarbkzleds,True,2024-11-18 17:16:49.037949+00:00
foolamongstmany.bsky.social,💙FoolAmongstMany💙,did:plc:tx677uofb2j5u5ehrstnwv6i,True,2024-11-18 17:16:49.037950+00:00
holll.bsky.social,Laura Holloway,did:plc:ze7vfiuwvsnya4pozyn2nvje,True,2024-11-18 17:16:49.037953+00:00
dogs4ever11.bsky.social,KT🌷 & Ollie,did:plc:fveqquhbn3ezxgn7stksdbyi,True,2024-11-18 17:16:49.037955+00:00
mysticflora.bsky.social,🌿Nova,did:plc:kiazx5hslifxtjfaqpn3flnt,True,2024-11-18 17:16:49.037957+00:00
lradd.bsky.social,LRadd,did:plc:pxtsm564zjudqhaav3izbjpw,True,2024-11-18 17:16:49.037959+00:00
mikeyspeed.bsky.social,MikeySpeedDemon,did:plc:kalf2bpvjwy7pnauaossygpu,True,2024-11-18 17:16:49.037960+00:00
oglemonpeel.bsky.social,The Lies of Gilead,did:plc:d2amm6qafy4jmjpcmhhbmsmp,True,2024-11-18 17:16:49.037962+00:00
peterbmeme.bsky.social,PeterBMeme,did:plc:snnybrnz7xhhu24runff24n4,True,2024-11-18 17:16:49.037964+00:00
lrm421.bsky.social,,did:plc:zbpxm6rc2ykqq7hx75fri6by,True,2024-11-18 17:16:49.037966+00:00
heatherturiello.bsky.social,Heather Turiello,did:plc:wssjkpxkhs7nqwz4r4fiufin,True,2024-11-18 17:16:49.037968+00:00
belladonna406.bsky.social,Grantifa....I dissent💙,did:plc:earbh6cd6nqgfmg37zxeidts,True,2024-11-18 17:16:49.037970+00:00
kristofferbolsen.bsky.social,Kristoffer Olsen,did:plc:4oa4wjaww6tk3cqzracfcur2,True,2024-11-18 17:16:49.037972+00:00
brideofkong.bsky.social,Bride of Kong,did:plc:pv5trxu522lnltq7popgxktd,True,2024-11-18 17:16:49.037974+00:00
donnadavenport213.bsky.social,donnadavenport,did:plc:vyqmx3qhqu6f6nhhoyze45qd,True,2024-11-18 17:16:49.037975+00:00
billauclair.bsky.social,American Partisan,did:plc:rmnhs7h7sdytzldfrbkbpwnn,True,2024-11-18 17:16:49.037977+00:00
joy2dworld.bsky.social,Joy🌊🌊 Be kind to one another.,did:plc:7r7o56w4wwusydbkgm32nude,True,2024-11-18 17:16:49.037979+00:00
marrhalouisehunter.bsky.social,marthalouisehunter,did:plc:tois2c7iie6rdx6xjuqigg6n,True,2024-11-18 17:16:49.037981+00:00
plhappyplace.bsky.social,,did:plc:dkjbj4e4f7mel6m6rfbga2yu,True,2024-11-18 17:16:49.037982+00:00
hummingbirdwarrior.bsky.social,Hummingbird Warrior,did:plc:jbkryuoe6hic2stvgjuvwdfk,True,2024-11-18 17:16:49.037984+00:00
nielshebsgaard.bsky.social,Niels Hebsgaard - Dem&woke af 🐶🐕🐈‍⬛⚧️🏳️‍🌈💉📚,did:plc:pv4qvctdnc34rc7cb5olezvh,True,2024-11-18 17:16:49.037986+00:00
libertasetjustitia.bsky.social,Angie,did:plc:it3gz4b24ruwnkop7dkdymyq,True,2024-11-18 17:16:49.037988+00:00
gilcogames.bsky.social,🅙 🅔 🅕 🅕,did:plc:k4asafzny2pshfm4d354gg7f,True,2024-11-18 17:16:49.037990+00:00
politicpony.bsky.social,Politic Pony,did:plc:xif7g62mopu4yfwodwgsrq2w,True,2024-11-18 17:16:49.037992+00:00
angelabrittany.bsky.social,💖Angela💕💫,did:plc:nqsjbxqhf3nzz2ghroidxniu,True,2024-11-18 17:16:49.037994+00:00
jenminicooper.bsky.social,Jen 💙,did:plc:n566oabuztlxibv3wejjkas5,True,2024-11-18 17:16:49.037996+00:00
wyldebrat45.bsky.social,,did:plc:t632rbv2hf3pnmdl3zfxdbov,True,2024-11-18 17:16:49.037998+00:00
aksfong.bsky.social,Optimistic  Canadian named Fong,did:plc:owdws3kuqt5tqprt2wl3lslv,True,2024-11-18 17:16:49.038000+00:00
orangeandbald73.bsky.social,orangeandbald73,did:plc:i37bjls4phumvuuwz42hckw6,True,2024-11-18 17:16:49.038001+00:00
keeptherepublic.bsky.social,JC Hawman 🏳️‍🌈,did:plc:w3denbvaqckvp7ee65csif76,True,2024-11-18 17:16:49.038003+00:00
needcovfefe.bsky.social,NeedCovfefe 🟦🌊🎗️Just left Twitter and looking to rebuild,did:plc:yov3fcyaks4abl6bl26rahwr,True,2024-11-18 17:16:49.038005+00:00
malrog.bsky.social,Malcolm Quinn,did:plc:feg7bf54sjh6irlcvzgme4oq,True,2024-11-18 17:16:49.038007+00:00
dbend.bsky.social,dbend,did:plc:sg6yn6fzaqjlbhgrh2wzhha7,True,2024-11-18 17:16:49.038009+00:00
xaede.bsky.social,Xaede,did:plc:k7dyovs6ih2jef3u6me6m64m,True,2024-11-18 17:16:49.038011+00:00
rukfneto.bsky.social,,did:plc:k3tg5y2x4u2jj5tm43fiztf4,True,2024-11-18 17:16:49.038012+00:00
smbrghtn.bsky.social,,did:plc:dcmr4dpdd3gjkypxumdwcemw,True,2024-11-18 17:16:49.038016+00:00
just4jill.bsky.social,Just4Jill,did:plc:cw5nwosnidmcrlbzyle3agsc,True,2024-11-18 17:16:49.038017+00:00
simongosden.bsky.social,Simon Gosden,did:plc:jaofttdraq7gaxo3uaswlesg,True,2024-11-18 17:16:49.038019+00:00
jusancgal46.bsky.social,jusancgal46,did:plc:byeta6iqjj7pjcnjtyrqd56y,True,2024-11-18 17:52:14.949286+00:00
salc40.bsky.social,,did:plc:hpsdp7nhig7cona2dhgvnusv,True,2024-11-18 17:52:14.949295+00:00
beckylt.bsky.social,BeckyT,did:plc:xuumbwgrnxc2ehhdzr2e2zzc,True,2024-11-18 17:52:14.949297+00:00
trueblue77.bsky.social,Linda Mack,did:plc:5uamjwzmbxvbpxkivd42ylei,True,2024-11-18 17:52:14.949298+00:00
mac1547.bsky.social,,did:plc:iomda2sm33iq3quxz5zwvgmy,True,2024-11-18 17:52:14.949299+00:00
obie54.bsky.social,,did:plc:f4kisip6y6jdfdj65m52c4l3,True,2024-11-18 17:52:14.949301+00:00
guillaumelondon.bsky.social,guillaumelondon.bsky.social,did:plc:74p5m4owldmqdvaday77brpt,True,2024-11-18 17:52:14.949302+00:00
markymark007.bsky.social,MarkyMark007,did:plc:n66pk2rg2pauq7hudzxmw24r,True,2024-11-18 17:52:14.949304+00:00
joeycuts.bsky.social,,did:plc:6gtsopxa5tbtitwxzt65gflu,True,2024-11-18 17:52:14.949305+00:00
mikeresists.bsky.social,Mike Resists....often,did:plc:x2vcqz6l54kehxzu2xyr4asq,True,2024-11-18 17:52:14.949306+00:00
masiellodonna.bsky.social,,did:plc:q7qrt6xnsghudm3fi7t22lth,True,2024-11-18 17:52:14.949307+00:00
rlpastore.bsky.social,RichardLPastore 🏳️‍🌈📚,did:plc:tchbgwbychfzdxr7bdxk23b6,True,2024-11-18 17:52:14.949309+00:00
bpboland.bsky.social,,did:plc:mg5ctzjideuvecouibbpxruu,True,2024-11-18 17:52:14.949310+00:00
annqcape.bsky.social,Ann ☘️🙏🏻😻,did:plc:gbilkyowqzdtk4js2n6dhdwi,True,2024-11-18 17:52:14.949312+00:00
jamesoaksun.bsky.social,James Oaksun 🟧🆘🌈,did:plc:thtklw634b2fga2kqudya5on,True,2024-11-18 17:52:14.949313+00:00
melbain.bsky.social,Mel Bain,did:plc:vljv56wwng2ahkgdzhjb7sk5,True,2024-11-18 17:52:14.949314+00:00
wsc3.bsky.social,Harley O'Jockistan (wsc3),did:plc:csc6gza77w5fne7fxizo352d,True,2024-11-18 17:52:14.949316+00:00
